OphioH327chr_1	75000	75000	0.008263688544734221
OphioH327chr_1	125000	125000	0.008871450577637744
OphioH327chr_1	175000	175000	0.011139941385201734
OphioH327chr_1	225000	225000	0.011897341485318073
OphioH327chr_1	275000	275000	0.010663856886978327
OphioH327chr_1	325000	325000	0.009491747314248955
OphioH327chr_1	375000	375000	0.010525235600789282
OphioH327chr_1	425000	425000	0.012752698635659572
OphioH327chr_1	475000	475000	0.009517303076189093
OphioH327chr_1	525000	525000	0.0015145200768010686
OphioH327chr_1	575000	575000	0.0014075421028675466
OphioH327chr_1	625000	625000	0.0011424248837649633
OphioH327chr_1	675000	675000	0.0010841336419890487
OphioH327chr_1	725000	725000	0.0010282148095968175
OphioH327chr_1	775000	775000	0.0010996209675722313
OphioH327chr_1	825000	825000	0.0007138996183362745
OphioH327chr_1	875000	875000	0.0009335704576829139
OphioH327chr_1	925000	925000	0.0011616759878038594
OphioH327chr_1	975000	975000	0.0008604739538497071
OphioH327chr_1	1025000	1025000	0.0032484648934796643
OphioH327chr_1	1075000	1075000	0.0007377130939426913
OphioH327chr_1	1125000	1125000	0.000992950981230493
OphioH327chr_1	1175000	1175000	0.0007267156392297796
OphioH327chr_1	1225000	1225000	0.0008209890873438765
OphioH327chr_1	1275000	1275000	0.0004831670490572334
OphioH327chr_1	1325000	1325000	0.0009816753962498706
OphioH327chr_1	1375000	1375000	0.000739357487237663
OphioH327chr_1	1425000	1425000	0.0004771221583297265
OphioH327chr_1	1475000	1475000	0.001152868555917481
OphioH327chr_1	1525000	1525000	0.00025058091133004927
OphioH327chr_1	1575000	1575000	0.0004141212312882142
OphioH327chr_1	1625000	1625000	0.0013531375659187263
OphioH327chr_1	1675000	1675000	0.0018214520808609894
OphioH327chr_1	1725000	1725000	0.0019766407447973713
OphioH327chr_1	1775000	1775000	0.002300987193437683
OphioH327chr_1	1825000	1825000	0.0022209624203177176
OphioH327chr_1	1875000	1875000	0.0024182215408358036
OphioH327chr_1	1925000	1925000	0.002534193799282384
OphioH327chr_1	1975000	1975000	0.0023438504131388354
OphioH327chr_1	2025000	2025000	0.002709840087804676
OphioH327chr_1	2075000	2075000	0.0021086530013159225
OphioH327chr_1	2125000	2125000	0.0022003731589226136
OphioH327chr_1	2175000	2175000	0.001937642359508121
OphioH327chr_1	2225000	2225000	0.001753930265654649
OphioH327chr_1	2275000	2275000	0.0016976127865145443
OphioH327chr_1	2325000	2325000	0.0015564911252546896
OphioH327chr_1	2375000	2375000	0.0004270815915229587
OphioH327chr_1	2425000	2425000	0.0003345697896361274
OphioH327chr_1	2475000	2475000	0.0006099076026810882
OphioH327chr_1	2525000	2525000	0.00023153830946221634
OphioH327chr_1	2575000	2575000	0.00018780763758583007
OphioH327chr_1	2625000	2625000	0.00014883244206773618
OphioH327chr_1	2675000	2675000	0.0009381309134308702
OphioH327chr_1	2725000	2725000	0.001260915012017409
OphioH327chr_1	2775000	2775000	0.0004884451421455634
OphioH327chr_1	2825000	2825000	0.0004382355548260013
OphioH327chr_1	2875000	2875000	0.0003922504191466175
OphioH327chr_1	2925000	2925000	0.00048607689045936396
OphioH327chr_1	2975000	2975000	0.000264403202927451
OphioH327chr_1	3025000	3025000	0.0004996037185413456
OphioH327chr_1	3075000	3075000	0.0003518685322928098
OphioH327chr_1	3125000	3125000	0.00029496620970881744
OphioH327chr_1	3175000	3175000	0.0001780147885241053
OphioH327chr_1	3225000	3225000	0.00018350936627326283
OphioH327chr_1	3275000	3275000	0.00013179633530338044
OphioH327chr_1	3325000	3325000	0.00015514640799625432
OphioH327chr_1	3375000	3375000	0.00012653713785119828
OphioH327chr_1	3425000	3425000	0.00016068120895184368
OphioH327chr_1	3475000	3475000	0.0001655186238893509
OphioH327chr_1	3525000	3525000	0.00017030650408255595
OphioH327chr_1	3575000	3575000	0.000299455523031264
OphioH327chr_1	3625000	3625000	0.0001898520717534108
OphioH327chr_1	3675000	3675000	0.00012198444490047198
OphioH327chr_1	3725000	3725000	0.00012892470432826272
OphioH327chr_1	3775000	3775000	0.0003056921338247572
OphioH327chr_1	3825000	3825000	0.00014945030539743217
OphioH327chr_1	3875000	3875000	0.00018440228400377247
OphioH327chr_1	3925000	3925000	0.00013878959113895544
OphioH327chr_1	3975000	3975000	0.0007200422311406279
OphioH327chr_1	4025000	4025000	9.638029575489737e-05
OphioH327chr_1	4075000	4075000	0.00020707070018900268
OphioH327chr_1	4125000	4125000	0.00017039652166607155
OphioH327chr_1	4175000	4175000	0.00015745194778067883
OphioH327chr_1	4225000	4225000	0.000134261701566966
OphioH327chr_1	4275000	4275000	0.000372381294816215
OphioH327chr_1	4325000	4325000	0.00027911450428647603
OphioH327chr_1	4375000	4375000	0.00020284697182668216
OphioH327chr_1	4425000	4425000	0.0008595106348334046
OphioH327chr_1	4475000	4475000	0.0004541310871335505
OphioH327chr_1	4525000	4525000	0.00034606203734166807
OphioH327chr_1	4575000	4575000	0.00026942785711346146
OphioH327chr_1	4625000	4625000	0.00027451401582530825
OphioH327chr_1	4675000	4675000	0.00015491549325552875
OphioH327chr_1	4725000	4725000	0.00015875478728910052
OphioH327chr_1	4775000	4775000	0.00014233697761271882
OphioH327chr_1	4825000	4825000	0.0001221774881861898
OphioH327chr_1	4875000	4875000	0.00012029493173307284
OphioH327chr_1	4925000	4925000	0.00011479394513161416
OphioH327chr_1	4975000	4975000	0.00015614658359293872
OphioH327chr_1	5025000	5025000	0.00018948873121869781
OphioH327chr_1	5075000	5075000	0.0003665683695765269
OphioH327chr_1	5125000	5125000	0.0012565907487423551
OphioH327chr_1	5175000	5175000	0.0005654656056398205
OphioH327chr_1	5225000	5225000	0.00019120194951262185
OphioH327chr_1	5275000	5275000	0.00018109887184947074
OphioH327chr_1	5325000	5325000	0.00020770540905740725
OphioH327chr_1	5375000	5375000	0.00017122745673833246
OphioH327chr_1	5425000	5425000	0.0001452170901159268
OphioH327chr_1	5475000	5475000	0.0001454818773425594
OphioH327chr_1	5525000	5525000	0.00018277756713355338
OphioH327chr_1	5575000	5575000	0.0001963823452655387
OphioH327chr_1	5625000	5625000	0.0003143242265881678
OphioH327chr_1	5675000	5675000	0.0003571546552645644
OphioH327chr_1	5725000	5725000	0.0006805907127891564
OphioH327chr_1	5775000	5775000	0.0008941618755144683
OphioH327chr_1	5825000	5825000	0.0013325163596444253
OphioH327chr_1	5875000	5875000	0.0007972873066515891
OphioH327chr_1	5925000	5925000	0.0020515004277338452
OphioH327chr_1	5975000	5975000	0.002010581616773824
OphioH327chr_1	6025000	6025000	0.00229887557322563
OphioH327chr_1	6075000	6075000	0.0006606029529211803
OphioH327chr_1	6125000	6125000	0.0009937473911625632
OphioH327chr_1	6175000	6175000	0.0002479664014750572
OphioH327chr_1	6225000	6225000	0.00022433447677386423
OphioH327chr_1	6275000	6275000	0.0003235994167383505
OphioH327chr_1	6325000	6325000	0.0013940876651438448
OphioH327chr_1	6375000	6375000	0.001129925362178034
OphioH327chr_1	6425000	6425000	0.0008374841257651886
OphioH327chr_1	6475000	6475000	0.0032285368302406646
OphioH327chr_1	6525000	6525000	0.0022718621846871878
OphioH327chr_1	6575000	6575000	0.0022617029381307237
OphioH327chr_1	6625000	6625000	0.0022868089519902275
OphioH327chr_1	6675000	6675000	0.004040439683340277
OphioH327chr_1	6725000	6725000	0.004988569681711922
OphioH327chr_1	6775000	6775000	0.002945874519988457
OphioH327chr_1	6825000	6825000	0.000854039339014383
OphioH327chr_1	6875000	6875000	0.002543356242279678
OphioH327chr_2	75000	75000	9.007348870623535e-05
OphioH327chr_2	125000	125000	0.0009071657365266995
OphioH327chr_2	175000	175000	0.0003249483771187326
OphioH327chr_2	225000	225000	0.0007707432956271393
OphioH327chr_2	275000	275000	0.000755230447598938
OphioH327chr_2	325000	325000	0.0007417078625778188
OphioH327chr_2	375000	375000	0.0012463061497614782
OphioH327chr_2	425000	425000	0.0005818896660837705
OphioH327chr_2	475000	475000	0.0007921922114962704
OphioH327chr_2	525000	525000	0.0008824651806369317
OphioH327chr_2	575000	575000	0.0008384593718634995
OphioH327chr_2	625000	625000	0.0010462452732720323
OphioH327chr_2	675000	675000	0.0006184754159270114
OphioH327chr_2	725000	725000	0.0011664215264187866
OphioH327chr_2	775000	775000	0.0026268211389000656
OphioH327chr_2	825000	825000	0.001485367472372832
OphioH327chr_2	875000	875000	0.0013355250416503836
OphioH327chr_2	925000	925000	0.001076214419399463
OphioH327chr_2	975000	975000	0.0007094841628026791
OphioH327chr_2	1025000	1025000	0.0009218366219581094
OphioH327chr_2	1075000	1075000	0.0019069991877842753
OphioH327chr_2	1125000	1125000	0.0011141687263879106
OphioH327chr_2	1175000	1175000	0.0008805596091205212
OphioH327chr_2	1225000	1225000	0.0012900459469463294
OphioH327chr_2	1275000	1275000	0.0006913284872216782
OphioH327chr_2	1325000	1325000	0.0005073166155584248
OphioH327chr_2	1375000	1375000	0.00034396973705633346
OphioH327chr_2	1425000	1425000	0.0005551030637829463
OphioH327chr_2	1475000	1475000	0.00026956306499336806
OphioH327chr_2	1525000	1525000	0.00016171049854362784
OphioH327chr_2	1575000	1575000	0.0002654864171477045
OphioH327chr_2	1625000	1625000	0.00029026292291308266
OphioH327chr_2	1675000	1675000	0.00014198463612961223
OphioH327chr_2	1725000	1725000	0.00026702247992115247
OphioH327chr_2	1775000	1775000	0.00016770107069915213
OphioH327chr_2	1825000	1825000	0.0007203946605832664
OphioH327chr_2	1875000	1875000	0.0002165431090043452
OphioH327chr_2	1925000	1925000	0.0004778971614417159
OphioH327chr_2	1975000	1975000	0.000347809949402787
OphioH327chr_2	2025000	2025000	0.00018127054294975688
OphioH327chr_2	2075000	2075000	0.00019607774590163935
OphioH327chr_2	2125000	2125000	0.0002778048116110788
OphioH327chr_2	2175000	2175000	0.00022448947840626404
OphioH327chr_2	2225000	2225000	0.00033978085187701715
OphioH327chr_2	2275000	2275000	0.00013279018651483118
OphioH327chr_2	2325000	2325000	0.00043983556721484944
OphioH327chr_2	2375000	2375000	0.00026112164244367634
OphioH327chr_2	2425000	2425000	0.0005913038895486935
OphioH327chr_2	2475000	2475000	0.0002785485890221026
OphioH327chr_2	2525000	2525000	0.00020687090629800307
OphioH327chr_2	2575000	2575000	0.00010320585220974254
OphioH327chr_2	2625000	2625000	0.00016017034572309689
OphioH327chr_2	2675000	2675000	0.00018051312934687838
OphioH327chr_2	2725000	2725000	0.00010999848232848233
OphioH327chr_2	2775000	2775000	0.00034499942819800686
OphioH327chr_2	2825000	2825000	0.0002256491798642534
OphioH327chr_2	2875000	2875000	0.0002670892138786457
OphioH327chr_2	2925000	2925000	0.0002994162409579468
OphioH327chr_2	2975000	2975000	0.00039733694241973907
OphioH327chr_2	3025000	3025000	0.00017134443237255275
OphioH327chr_2	3075000	3075000	0.00018495398371322176
OphioH327chr_2	3125000	3125000	0.0006469287095011977
OphioH327chr_2	3175000	3175000	0.0005812539239768516
OphioH327chr_2	3225000	3225000	0.0003481743909441391
OphioH327chr_2	3275000	3275000	0.0006889620184819853
OphioH327chr_2	3325000	3325000	0.00023872337517609704
OphioH327chr_2	3375000	3375000	0.0004759100746268657
OphioH327chr_2	3425000	3425000	0.000585088066533428
OphioH327chr_2	3475000	3475000	0.00042314971984353525
OphioH327chr_2	3525000	3525000	0.00024233038287361055
OphioH327chr_2	3575000	3575000	0.0016614697896749522
OphioH327chr_2	3625000	3625000	0.0001322197281893906
OphioH327chr_2	3675000	3675000	0.00019556377487818977
OphioH327chr_2	3725000	3725000	0.00012799526339635076
OphioH327chr_2	3775000	3775000	7.71403581667844e-05
OphioH327chr_2	3825000	3825000	0.00013294130870151634
OphioH327chr_2	3875000	3875000	0.0001900378520028285
OphioH327chr_2	3925000	3925000	0.0004783927691549643
OphioH327chr_2	3975000	3975000	0.0010007298320370676
OphioH327chr_2	4025000	4025000	0.0009993389109117462
OphioH327chr_2	4075000	4075000	0.0002520255975831309
OphioH327chr_2	4125000	4125000	0.00010570383634946385
OphioH327chr_2	4175000	4175000	0.0001987677895651095
OphioH327chr_2	4225000	4225000	0.00021946082569751876
OphioH327chr_2	4275000	4275000	0.00012233484488434455
OphioH327chr_2	4325000	4325000	0.00018862847435335378
OphioH327chr_2	4375000	4375000	0.00020076820624333536
OphioH327chr_2	4425000	4425000	0.0002893801399914291
OphioH327chr_2	4475000	4475000	0.00013035329145933599
OphioH327chr_2	4525000	4525000	0.00020909352283602451
OphioH327chr_2	4575000	4575000	0.00030960962690004606
OphioH327chr_2	4625000	4625000	0.00022699914285714286
OphioH327chr_2	4675000	4675000	0.0004972398988366211
OphioH327chr_2	4725000	4725000	0.00017388562583840677
OphioH327chr_2	4775000	4775000	0.00025136946870676663
OphioH327chr_2	4825000	4825000	0.00027454920374805664
OphioH327chr_2	4875000	4875000	0.0003067222685745276
OphioH327chr_2	4925000	4925000	0.0003089414298924008
OphioH327chr_2	4975000	4975000	0.00013188847206950822
OphioH327chr_2	5025000	5025000	0.00018486001739165603
OphioH327chr_2	5075000	5075000	0.0005069229001787082
OphioH327chr_2	5125000	5125000	0.0012136229008298666
OphioH327chr_2	5175000	5175000	0.002331259463279772
OphioH327chr_2	5225000	5225000	0.002507523065570314
OphioH327chr_2	5275000	5275000	0.003415364431069074
OphioH327chr_2	5325000	5325000	0.0052001135185376435
OphioH327chr_2	5375000	5375000	0.007514102510699655
OphioH327chr_2	5425000	5425000	0.007570449409976567
OphioH327chr_2	5475000	5475000	0.006522721949338313
OphioH327chr_2	5525000	5525000	0.006325130886426592
OphioH327chr_2	5575000	5575000	0.00624585986330224
OphioH327chr_2	5625000	5625000	0.005754437743946051
OphioH327chr_2	5675000	5675000	0.0051396744292237445
OphioH327chr_2	5725000	5725000	0.00451049124866156
OphioH327chr_2	5775000	5775000	0.004325693683347006
OphioH327chr_2	5825000	5825000	0.004000565022877479
OphioH327chr_2	5875000	5875000	0.003751550593773403
OphioH327chr_2	5925000	5925000	0.004477771439224459
OphioH327chr_2	5975000	5975000	0.004782974708653608
OphioH327chr_2	6025000	6025000	0.004848392370924938
OphioH327chr_2	6075000	6075000	0.004991215090845966
OphioH327chr_2	6125000	6125000	0.00509939819283294
OphioH327chr_2	6175000	6175000	0.005591077767325181
OphioH327chr_2	6225000	6225000	0.00480621982088046
OphioH327chr_2	6275000	6275000	0.00644349988099617
OphioH327chr_2	6325000	6325000	0.005670084063824594
OphioH327chr_2	6375000	6375000	0.006021271956752058
OphioH327chr_2	6425000	6425000	0.005802590733942862
OphioH327chr_2	6475000	6475000	0.006063701448475066
OphioH327chr_2	6525000	6525000	0.006009993769741859
OphioH327chr_2	6575000	6575000	0.005802479536812254
OphioH327chr_2	6625000	6625000	0.004789593524326888
OphioH327chr_2	6675000	6675000	0.005746275328460896
OphioH327chr_2	6725000	6725000	0.0060510243638106755
OphioH327chr_3	75000	75000	0.002026359901941297
OphioH327chr_3	125000	125000	0.003573255966587112
OphioH327chr_3	175000	175000	0.0006772339465071662
OphioH327chr_3	225000	225000	0.0008545259741660017
OphioH327chr_3	275000	275000	0.0009156394653004994
OphioH327chr_3	325000	325000	0.0012716495903352563
OphioH327chr_3	375000	375000	0.0012889013236801361
OphioH327chr_3	425000	425000	0.0014663162745729937
OphioH327chr_3	475000	475000	0.002667258006930589
OphioH327chr_3	525000	525000	0.0021370858136442674
OphioH327chr_3	575000	575000	0.001012168645091424
OphioH327chr_3	625000	625000	0.00045046542834627944
OphioH327chr_3	675000	675000	0.0006554873727231921
OphioH327chr_3	725000	725000	0.001109994992335207
OphioH327chr_3	775000	775000	0.0009693354474982382
OphioH327chr_3	825000	825000	0.0015614004478017955
OphioH327chr_3	875000	875000	0.0038538768413028703
OphioH327chr_3	925000	925000	0.005702253885800909
OphioH327chr_3	975000	975000	0.002956662598135427
OphioH327chr_3	1025000	1025000	0.0022689417881136954
OphioH327chr_3	1075000	1075000	0.0023970083847258596
OphioH327chr_3	1125000	1125000	0.0009295330384583438
OphioH327chr_3	1175000	1175000	0.0019326307005514546
OphioH327chr_3	1225000	1225000	0.001543630779004985
OphioH327chr_3	1275000	1275000	0.0012391983970841012
OphioH327chr_3	1325000	1325000	0.0010372305159614716
OphioH327chr_3	1375000	1375000	0.0031084754851773487
OphioH327chr_3	1425000	1425000	0.0009387359284042179
OphioH327chr_3	1475000	1475000	0.0006653412444663059
OphioH327chr_3	1525000	1525000	0.0005067099064414638
OphioH327chr_3	1575000	1575000	0.0009535061330817198
OphioH327chr_3	1625000	1625000	0.0011066328955597249
OphioH327chr_3	1675000	1675000	0.0010542152730568775
